title,date
Manila Standard ,1996-11-15
Manila Standard ,1996-11-17
Voice Line. ,1996-11-17
Alphabet City. ,1996-11-18
Womankind Could Ignite! ,1996-11-19
Oil Imports Push Trade Deficit Up In Month. ,1996-11-21
"Epa, Oil Company Agree On Cleanup Plan For Refinery. ",1996-11-23
"Crude, Oil Products Sink On Iraq Oil Sale Reports. ",1996-11-23
Gas Prices Continue To Rise Nationwide. ,1996-11-23
Fina Moves Its Corporate Base To A Dallas Suburb. ,1997-02-01
Crude Oil Prices $24.63. ,1997-02-03
Oil Company Royalty Deals Cue Called Into Rh Netted The ... ,1997-02-03
Oil Company Deals. Are Are Called Into Question ,1997-02-03
Oil Company Deals Called Into Question ,1997-02-03
"Tanker, Sub Collide In Baltic. ",1997-02-04
"Tanker, Submarine Collide In Baltic Sea. ",1997-02-04
Pittsburgh Post-Gazette ,1997-02-06
The Nation ,1997-02-10
Gas Prices Continue Winter Lull. ,1997-02-10
Roommate Burned. ,1997-02-10
Gas Prices Holding Steady. ,1997-02-10
Mas Prices Hold Steady. ,1997-02-10
Nation Prices At Gas Pump Decline Slightly. ,1997-02-10
Nation ,1997-02-11
Markets ,1997-02-11
Stocks Quiet At Midday. ,1997-02-11
New Pipeline Planned. ,1997-02-11
Spill Threatens Luxury Beaches. ,1997-02-12
"Ships, Planes Spray Oil Spill. ",1997-02-12
Exxon To Appeal $5 Billion Spill Judgment. ,1997-02-12
Oil Spill Threatens Beaches. ,1997-02-12
Stocks Head For Record. ,1997-02-12
Warning ,1997-02-13
Oil Spill Near Uruguay Endangers Sea Lions. ,1997-02-13
Briefly.. Alaska Exxon To Appeal Oil Spill Judgment. ,1997-02-13
Exxon Appeals Oil Spill Verdict. ,1997-02-14
Exxon Files For Union Judgment. ,1997-02-14
Pittsburgh Post-Gazette ,1997-02-14
Exxon Will Appeal $5 Billion Judgment In Oil Spill. ,1997-02-14
Exxon To Appeal Judgment. ,1997-02-14
Sunflower Oil 10.94 Sunflower Other. ,1997-02-14
Exxon Will Billion Valdez Judgement I. ,1997-02-14
Heating Oil Prices Decline. ,1997-02-14
Exxon Appeals Bomb Suspect's Valdez Spill Verdict Kin Talked ,1997-02-14
Sea Lions Dying From Oil Tanker Spill. ,1997-02-14
"Dow Dips Back Below 7,000 Mark. ",1997-02-15
The Victoria Advocate ,1997-02-15
The Victoria Advocate ,1997-02-16
Gas ,1997-02-17
Stocks Fall Slightly In Early Trading. ,1997-02-18
County Urges Residents Not To Discard Oil. ,1997-02-18
"New York Rim. Blue-Chips, Bonds Dip On Strong Data. ",1997-02-22
Ike Line. ,1997-02-22
Key Indicators. ,1997-02-22
"Stocks Mixed, Close At 6931. ",1997-02-23
The Victoria Advocate ,1997-02-26
Record-Journal ,1997-02-26
"Hey! Don't Dump That Oil Recycle It! Don't Spoil Our Soil, ... ",1997-02-26
Corn 2.60 Bu Milo 4.00 Cwt Soybeans 7.46 Bu Crude Oil Prices ,1997-02-26
Stocks Modestly Lower. ,1997-02-27
Aft The Gadsden. Times Till. Business 30. Vs Lapanese. Coma ,1997-02-27
Oil Futures Prices Fall. ,1997-02-27
The Nation ,1997-02-27
The Dow's Stiff Losses Paled In Comparison To The ... ,1997-03-01
The Victoria Advocate ,1997-03-02
Venezuelan Waters. ,1997-03-03
Israel May Miss Pullout Deadline. ,1997-03-03
"Energy Policy No Crisis, Just A Footnote. ",1997-03-03
Taiwan ,1997-03-03
Okc Bombing. ,1997-03-03
Gasoline Prices Climb. ,1997-05-01
Crude Oil Prices $20.44. West Texa Intermediate Chicago. ... ,1997-05-01
Fleo Key Indicators. ,1997-05-01
Oil Futures Prices Fall. ,1997-05-02
To Remain High. ,1997-05-02
Stocks ,1997-05-03
Energy Futures Decline. ,1997-05-03
Milo Sunflower Oil 11.62 Sunflower Others 14.19. Crude Oil ,1997-05-05
Key Indicators. ,1997-05-06
New Straits Times ,1997-05-06
Oil Futures Prices Climb. ,1997-05-07
Chi Key Indicators. ,1997-05-07
Indonesia Recorded 0.56pc Inflation In April. ,1997-05-08
Nation ,1997-05-11
The Victoria Advocate ,1997-05-11
Pump Prices Show Fifth Month Of Decline. ,1997-05-12
Gasoline Prices Drop For Fifth Straight Month. ,1997-05-12
The Victoria Advocate ,1997-05-12
The Day ,1997-05-12
Gasoline Prices Drop Once More. ,1997-05-12
Crude Oil Prices. Went Texas Intermedia! Chicago Grain Table,1997-05-12
Sup Me Average. ,1997-05-12
"Computing Impressive, Entertaining Gameplay. ",1997-05-12
Trucks Used To Clean Up Crude Oil . ,1997-05-14
"Ashland, Marathon Announce Merger. ",1997-05-15
Key Indicators. ,1997-05-15
Amtrak's Texas Eagle No Get Loan From State. ,1997-05-15
Good Tastin Ain't Necessarily Good For Us. ,1997-05-15
Plant ,1997-05-17
Quote Of The Day. ,1997-05-17
Dow Has Deep Drop. ,1997-05-17
Trade Gap Narrows; Exports Booming. By Martin Crutsinger. ,1997-05-19
Reading Eagle ,1997-05-19
The Victoria Advocate ,1997-05-19
"Asia: Preparing For The Next Millennium. Am June 9 1o, 1997 ",1997-05-20
Idaho Gas Prices... Lulling Among Highest. ,1997-05-20
Voice Line. ,1997-05-20
Oil Cleanup Continues After Pipeline Rupture. ,1997-05-20
"Jury Clears Hospital, Doctors In Lawsuit. Jurors Deliberated ... ",1997-05-20
Monday-Friday Want Ad Deadline 5:00. Day Before. ,1997-05-20
The March Trade Figures Mean The Economy Grew At About 6 ,1997-05-22
Gas Prices Fall For Memorial Day. ,1997-05-22
Key Indicators. ,1997-05-22
Trade ,1997-05-22
Sunflower Oil 11.37 Sunflower Others... ,1997-05-22
"Us Trade Deficit Narrows, But Gap With Japan Grows. ",1997-05-22
Lower Gas Prices Arrive In Time For Biggest Weekend Of Driving,1997-05-22
Bangor Daily News ,1997-05-22
Many Motorists Are Enjoying Lower Gas Prices. ,1997-05-25
Gasoline Prices Have Dropped As Americans Travel More. ,1997-05-25
Refinery Research Firm Gets Federal Grant. ,1997-05-26
Asia Oil & Gas Conference & Exhibition 1997. Asia: Preparing ,1997-05-26
A Living Symbol. ,1997-05-26
The Vindicator ,1997-05-27
Toledo Blade ,1997-05-27
Mccook Grain Market Crude Oil Prices $21.88. ,1997-05-27
The Free Lance-Star ,1997-05-27
Key Indicators. ,1997-05-28
New Straits Times ,1997-05-28
But Some Things Don't Change; Vice President Dan Quayle Is ,1997-05-28
The Victoria Advocate ,1997-05-28
Sunflower Oil 11.19 Sunflower Others 13.44 Crude Oil Prices ,1997-05-29
The Victoria Advocate ,1997-05-29
Key Indicators. ,1997-05-29
New Straits Times ,1997-05-30
"Iraq Completes Oil Exports, Awaits Un Renewal Of Deal. ",1997-05-31
Oil Royalty Settlement Approved On A Preliminary Basis By Judge,1997-05-31
"Worms Found. Living In The Worms, Which Ice Are Tink. ",1997-08-01
The Nation ,1997-08-02
Oil Wells Be... ,1997-08-03
Monthly By The City To Assess Fees Charged To Builders Lor ,1997-08-03
Gasoline Prices Rise. ,1997-08-06
Sea Worm Boosts Hope Of Life On Mars. Mark ,1997-08-06
Reading Eagle ,1997-08-06
The Durant Daily Democrat ,1997-08-06
McCook Daily Gazette ,1997-08-06
Voice Line. ,1997-08-09
Commodities ,1997-08-09
Trickle Of Liquid Gold Tickles Oilman ,1997-08-10
Reading Eagle ,1997-08-11
Los Angeles... Gasoline Prices Leap By Nickel. ,1997-08-11
Gas Prices Jump At Least A Nickel. ,1997-08-11
Gas Prices Take Sharp Rise. ,1997-08-11
Efficient Cars Head To Heap/ American Well Production ... ,1997-08-11
Oil ,1997-08-11
Americans Setting Gas-Guzzling Record. ,1997-08-11
Dependence On Foreign Oil Increases. Gas From Mi 1 Is Are ... ,1997-08-11
Americans Using Gas In Record Numbers. ,1997-08-11
"Gas Prices Imp More Jump More Lan Nickel, Than Nickel, Says ",1997-08-12
Oil Prices Increase. ,1997-08-12
The Nation ,1997-08-12
Record-Journal ,1997-08-12
Tampa Greyhound. ,1997-08-14
Key Indicators. ,1997-08-14
Stocks Dip Then Recover. ,1997-08-18
Mccook Grain Market. ,1997-08-19
Warning ,1997-08-19
Commodities ,1997-08-19
Next Month. ,1997-08-19
Vommoditv Roundup. ,1997-08-20
Bangladesh Raises Fuel Prices By 63pc To Cut Government Losses,1997-08-20
Oil Spill In Mexico Is Contained. ,1997-08-20
Key Indicators. ,1997-08-21
The Victoria Advocate ,1997-08-21
Mccook Grain Market. ,1997-08-21
Companies ,1997-08-21
Settlement Approved In Oil Royalties Lawsuit. ,1997-08-23
Agents Searching For Source Of Oil Spill. ,1997-08-23
Victoria Area Rig Count. ,1997-08-24
Facts About Ethanol. ,1997-08-24
Gas Prices Jump More Than 2 1/2 Cents. ,1997-08-25
Texas Quaker State Gears Up For The Future. ,1997-08-25
Los Angeles... Gas Prices Continue To Climb. ,1997-08-25
Flexible Draft Allowed. ,1997-08-25
Fuel Prices In High Gear. ,1997-08-25
Gas Prices Jump 2 Cents. ,1997-08-25
Survey: Gas Prices Jump 2 1/2 Cents. ,1997-08-25
Quaker State Makes Changes To Prepare For Its Future. ,1997-08-25
Gas Price Rise Continues 20 Women Join Citadel. ,1997-08-25
Gasoline Prices Jump Around The Country. ,1997-08-25
Wall Street Ends Week's Wild Ride On A Positive Note. ,1997-11-01
The Nation ,1997-11-01
Sunflower Oil Sunflower Others 1 Crude Oil Prices $20.79 ... ,1997-11-01
Eugene Register-Guard ,1997-11-01
Planning Making Bonds Work. ,1997-11-02
The Victoria Advocate ,1997-11-04
Discount-Are-Broker Call. Are Unas. ,1997-11-04
"Petroleum, Gas And Mining. ",1997-11-04
To Daily Trading Limit. ,1997-11-04
Sunflower Oil 10.74 Sunflower Others 11.69. Crude Oil Prices ,1997-11-06
Commodities Money. ,1997-11-06
Oil Futures Prices Rise. ,1997-11-08
Commodities ,1997-11-09
Sunflower Oil 10.94 R Sunflower Others... 1. ,1997-11-12
Greenhouse Gas Emissions Probably Will Increase Cooperation ,1997-11-16
Oil Exploration Within The Sultanate. ,1997-11-16
"The Market In Review. Courtesy Of Ag. Edwards Sons, Inc. ",1997-11-16
Industrial Production Surging. ,1997-11-17
Oil Storage Tank Explodes. ,1997-11-17
"Trucks, Computers Boosted Economy In October. ",1997-11-17
Increases ,1997-11-17
Us Industrial Output Reaches Highest Level Since 1995. ,1997-11-17
Inventory Accumulation In The Industrial Sector Was Very ... ,1997-11-18
Production ,1997-11-18
Industry Registers Solid Gain In October. Production ... ,1997-11-18
Qatar Signs Gas And Oil Deals Worth... Billion ,1997-11-18
Qatar Signs Gas And Oil Deals Worth $4 Billion ,1997-11-18
Plan Expansion ,1997-11-20
Further Discussion On Cooking Oil Subsidy. ,1997-11-20
Elell Key Indicators. ,1997-11-22
Sam Pendleton Av. Wants Rangers Transferred To Police Force. ,1997-11-23
"Meat, Produce, Bakery, Etc. 475 ",1997-11-23
Opk To Increase Production ,1997-11-26
"Woods Cross Refinery Fouling The Air, Epa Says. Agency Also ",1997-11-26
Eugene Register-Guard ,1997-11-27
Bangor Daily News ,1997-11-27
The Victoria Advocate ,1997-11-28
The Treasure Of South Texas. ,1997-11-30
"Workplace Excuse Me, Boss. ",1997-11-30
"Taxes, Costs Keeping Gas Prices Up. ",1998-02-01
"Dollar, ",1998-02-01
Most Asian Stocks Soar After Holiday. ,1998-02-02
Iraq Unhappy With Un. Plan For Higher Crude Sales. ,1998-02-03
Crude Oil Prices Decline. ,1998-02-03
Thaioil Moots Alternatives To Rescue Scheme. ,1998-02-05
Investors Plug In To High-Tech Firms; Drug Stocks Slide. ,1998-02-05
Toledo Blade ,1998-02-05
Crude Oil Prices Climb. ,1998-02-07
Analysts See Rise In Coming Weeks. ,1998-02-08
Ex-Cb Chief Sees Inflation Rate. Ranging From. ,1998-02-08
Sweet Crude Dips; Market Indicators Rise. ,1998-02-11
"Iran Holds The Banner Of Unity And Brotherhood, And It Is ... ",1998-02-11
Beaver Country Times ,1998-02-11
Like The Bamboo Standing. Straight Tall. ,1998-02-11
"New York. Oil Closes With Drop, Sp 500 Moves Up. ",1998-02-12
"Asian Crisis A Threat To Oil Producers, Says Opec. ",1998-02-12
"Latam, Euro Firms Also Hurting From Asia Crisis. ",1998-02-13
Amoco Seeking Lower Prices From Service Providers In Gulf. ,1998-02-13
"Dow Jones Hits New High At 8,370. ",1998-02-15
Fertilizer Provides Three Major Nutrients. ,1998-02-15
Gas Prices Nit Lowest Level Since May Of 94. Of ,1998-02-17
Socal Prepares For Another Storm. ,1998-02-17
Gas Prices Hit Lowest Level Since May 1994. ,1998-02-17
New York. Crude Oil Trading Closes Down 36 Cents. ,1998-02-18
Sunoco Refinery Shuts Crude Oil Unit For Week. ,1998-02-18
The Argus-Press ,1998-02-18
Observer-Reporter ,1998-02-18
Gas Prices Lowest Since 1 994. ,1998-02-18
Gas ,1998-02-18
Gasoline Prices Hit 4 Year Low. ,1998-02-18
Commodities Money. ,1998-02-18
El Nino Plus Bigger Oil Supply Equals Lower Gas Prices. ,1998-02-20
Closure Of State Labor Agency Draws Criticism From Many. ,1998-02-20
Electrolysis ,1998-02-22
Oil Prices Fall Again ,1998-02-25
Report: Inflation Disappears In Jan ,1998-02-25
Talk Of Peace In Iraq Brings Lower Gas Prices. ,1998-02-25
Iraq Says It Can't Take On... ,1998-03-01
"Iraqi Oil Industry In Disrepair, Official Claims. ",1998-03-01
Allowed To Export. ,1998-03-01
Victoria Area Rig Count. ,1998-03-01
Iraq Says It Cannot Take Full Advantage Of Oil-For-Food Plan ,1998-03-01
Usaworld Iraq Can't Take Oil-For-Food Benefit. ,1998-03-01
Oil Industry In Tatters. Iraqi Petroleum Producers In ... ,1998-03-01
Iraqi Oil Industry In Deep Disrepair. ,1998-03-01
Carl Ehglebardt. ,1998-03-01
The Mount Airy News ,1998-03-01
Oil-For-Food Not Viable. ,1998-03-01
Oil Prices Fall In Quiet Trading. ,1998-03-03
Providing The Quality. ,1998-03-03
Gas Prices Below $1 A Gallon Have Area Drivers Smiling. ,1998-03-03
"Afi Tillah If. Times Saturday, May. Business O. V Japanese ... ",1998-05-01
Commodities Money. ,1998-05-02
Stocks Gain On Optimism For Low Interest Rates. ,1998-05-02
Victoria Area Rig Count. ,1998-05-03
"Cheaper Gas, Better Times. Summer Travel Will Be Enhanced Or ",1998-05-03
Crude Soars On Rumors Or Runner Production Cuts. ,1998-05-03
The Tuscaloosa News ,1998-05-03
Commodities ,1998-05-04
Finances . ,1998-05-04
Russian Cabinet. Tatroe Nous Fnrm. ,1998-05-07
"Oil Spill Contaminates Land, Water In Russell. ",1998-05-07
Stocks Fall For Third Straight Day. ,1998-05-07
Crude Oil Spill Cleanup Continues. In Russell Co. ,1998-05-07
Russian Cabinet Holds First Meeting. ,1998-05-07
Russian Premier Says Cabinet Posts To Be Filled By Friday. ,1998-05-07
Dealer Of Key-Ring Gun Plays Down Us. Fears ,1998-05-08
The Tuscaloosa News ,1998-05-08
Earnings ,1998-05-08
Mud Slides Kill At Least 55 In Italy. ,1998-05-08
Commodities Money. ,1998-05-08
The Victoria Advocate ,1998-05-08
"New Russian Cabinet Meets, Cuts Crude Oil Tax Despite Imf. ",1998-05-08
New Russian Cabinet Cuts Tax On Oil. ,1998-05-08
Sudan Approves Vote In War-Torn South. ,1998-05-08
Russia Reduces Tax On Crude Oil. ,1998-05-08
Pipeline Bursts In Long Beach. ,1998-05-09
Oil Prices Tumble Again ,1998-05-09
Toledo Blade ,1998-05-09
Exxon Weathers Oil Price Drop. ,1998-05-10
Victoria Area Rig Count. ,1998-05-10
The Tuscaloosa News ,1998-05-10
Residents Allowed To Return Home After Spill. ,1998-05-11
Manufacturing Found Steady In Midwest. ,1998-05-12
Fed's Parry Says Economy Must Cool To Slow Inflation ,1998-05-13
How You Can Reach Us. ,1998-05-13
Entertainment Cont... ,1998-05-13
Engineer Testifies In Koch Trial. ,1998-05-14
Our Brand New Travel Page Starting In The Sunday Lifestyles ,1998-05-14
First Rise In Japan's Current Account Surplus In Five Years. ,1998-05-14
Commodities Money. ,1998-05-15
Commodities Money. ,1998-05-16
The Argus-Press ,1998-05-16
Its A Question Of Wearing The Proper Golf Attire. ,1998-05-16
Key Indicators. ,1998-05-16
Two Morr Prison Guards Dismissed. ,1998-05-16
"Seward: Center's View If You Go: Are 9 Feet High, Almost 40 ",1998-05-16
Times Daily ,1998-05-16
The Tuscaloosa News ,1998-05-17
Greater Victoria Inepts Director! ,1998-05-17
Colombia Makes Case For Copters. ,1998-05-18
Oil Prices Slide Below Last Year. ,1998-05-18
Commodities ,1998-05-19
Finances ,1998-05-19
The Argus-Press ,1998-05-19
Please Call For Appointment Beeville Denture Clinic. ,1998-05-20
"Butter, Eggs. ",1998-05-20
"Despite Lukewarm Profits, Investors Bid Stock Prices Up. ",1998-05-20
Commodities Money. ,1998-05-20
Columbiahca Plans Sale Of 22 Hospitals. ,1998-05-20
Gas ,1998-05-20
"Gas Prices At Four-Year Low, Off 20.7 Cents In Six Months. ",1998-05-21
Trade Deficit Reaches Record Of $13 Billion ,1998-05-21
Matagorda Team Equal To The Task. ,1998-05-21
Blue-Chip Stocks Come Barreling Back. ,1998-05-21
The Deseret News ,1998-05-22
Stocks Fall But Oils Close High. ,1998-05-22
Chenoweth Calls For Dollar Bill Of Richts. ,1998-05-22
Key Indicators. ,1998-05-23
"Oil, Gasoline Prices Climb . ",1998-05-23
On New Oil Exploration ,1998-05-23
Tech Stocks Lead Drop In Quiet Trading Day. ,1998-05-23
Commodity Roundup. ,1998-05-23
Gainesville Sun ,1998-05-27
"New York. Stocks Fall Sharply, Oil Closes Up Slightly. ",1998-05-27
Beijing Gives Priority To Developing Gas Reserves. ,1998-05-27
Expensive Ceremonies The Cost Of Getting Hitched. ,1998-05-28
Charles Koch Claims Brother Was Greedy. ,1998-05-28
Key Indicators. ,1998-05-28
"Politicians, Pumpers Protest High Gas Prices. ",1998-05-28
"Dow Reverses Course, Recovers Most Of Drop. ",1998-05-28
Victoria Area Rig Count. ,1998-05-31
Elected Nigerian Leader To Be Freed From Prison Abiola Won ,1998-07-02
Toledo Blade ,1998-07-02
Commodities Money. ,1998-07-02
Aaa Survey: Gas Prices Down From Last Year. The State's ... ,1998-07-02
Cheap Holiday Gas Has Utahns Ready To Roll. Itka Kw Texas. ,1998-07-02
The Vindicator ,1998-07-03
The Tuscaloosa News ,1998-07-03
Portsmouth Daily Times ,1998-07-04
Refinery News Finally Good For Lima. ,1998-07-05
Local Gas Prices Remain Stable. ,1998-07-05
We Mark The Spot . ,1998-07-06
Gadsden Times ,1998-07-09
Daily News ,1998-07-09
Gas Prices Hold Steady. ,1998-07-09
Third Budget Revision For Mexico This Year. ,1998-07-10
Pittsburgh Post-Gazette Saturday. July Asia Economic Crisis ... ,1998-07-11
Electricity Futures Make Market Debut ,1998-07-11
Mexico Economy In Good Shape Despite Cuts. ,1998-07-11
The Tuscaloosa News ,1998-07-11
Joe Equity Choice! ,1998-07-16
Dow Jones Gives Back A Bit Of Tuesday's Gain ,1998-07-16
Mccook Groin Market. ,1998-07-17
Beaver Country Times ,1998-07-17
Ashland Chamber President Talking As If Move Is Done Deal. ,1998-07-18
Duke Energy To Buy Dynegy Oil Unit. ,1998-07-18
Leap Into An Exciting New Career With Esso ,1998-07-18
Toledo Blade ,1998-07-19
Ashland Maintains Its Silence About Move To Cincinnati Area. ,1998-07-19
Mccook Groin Market. ,1998-07-20
Earnings ,1998-07-22
Help Sought To Increase Efficiency. ,1998-07-22
"All Ahead Full-And Keep Smiling. How Long, Oh Lord, How Long ",1998-07-22
How Long Can Economy Thrive? For A Long Time. ,1998-07-22
Reports ,1998-07-22
Mccook Grain Market. ,1998-07-23
Japan's Trade Surplus Surges 66 Per Cent In First Half-Year. ,1998-07-23
American Economy Floats Like Big Ship. ,1998-07-23
Thrust Of Various Policies To Restore Business Confidence. ,1998-07-24
Pittsburgh Post-Gazette ,1998-07-24
Sewickley Man To Serve Two Years For Fraud. ,1998-07-25
Eugene Register-Guard ,1998-07-25
Gas Prices Going Down. ,1998-07-27
Uas Prices Drop Slightly. ,1998-07-27
"Technology Stocks Fall, Extend Plunge. ",1998-07-27
"Gas Prices Continue To Drop, Analysts Say. ",1998-07-27
Los Angeles. ,1998-07-27
Gas Prices Stay Low. ,1998-07-27
Copper Prices Plunge. By Cliff Edwards. ,1998-07-28
"Pittsburgh Post-Gazette Wednesday, July. ",1998-07-29
Stocks Rally. ,1998-07-30
Martinez Fire Burns. ,1998-07-30
Oil Revenue Declines. ,1998-07-30
Daily: Exploration Firm Japan Oil To Be Saved. ,1998-07-30
The Nation ,1998-07-31
Commodities To L. Money Rates. ,1998-08-01
Muslim States Potential To Excel In Science. ,1998-08-01
"Briefing New York. Rebound Cut Short, Slump Continues. ",1998-08-01
Summer Traveling Season ,1998-08-02
Rig Count. ,1998-08-02
The Victoria Advocate ,1998-08-03
Mccook Grain Market. ,1998-08-03
Gas: Prices Draw Crowds To Fill Tanks. ,1998-08-04
Call 574-1212. ,1998-08-04
Stocks Dive 118.95 Points. ,1998-08-04
Asian Crisis Hits Commodities. By Cliff Edwards. ,1998-08-04
Asian Woes Pull Us. Stocks Down. ,1998-08-04
The Tuscaloosa News ,1998-08-04
Stock Market Enters Third Week Of Slide. ,1998-08-04
McCook Daily Gazette ,1998-08-13
Commodities ,1998-08-13
Key Indicators. ,1998-08-13
"Bp To Buy Amoco, Creating World's Third Biggest Oil Giant. ",1998-08-13
Business 30 Vs. Japanese Comex Comex 500 Industrials. Yen ,1998-08-13
Nye County School District Calling For Fuel Diesel Bids. ,1998-08-13
Loods Threaten China's Largest Oilfield. ,1998-08-15
The Nation ,1998-08-15
Jiang: China's Flood. Fight In Crucial. Stage ,1998-08-15
Dealing With A Legalized Disaster. ,1998-08-15
Call 574-1 And Enter The 4-Digit Selection Number For ,1998-08-16
"Caribou, Meet 10w40: Babbitt Oks Oil Rush Into Alaskan Wilds",1998-08-16
The Deseret News ,1998-08-21
Rig Count. ,1998-08-23
Charles Gusewelle. A Glimpse Of Alaska Sparks A Yearning To ,1998-08-23
Estimate Retirement Needs. ,1998-08-23
Trial Proposal Puts Libya In Tight Spot. ,1998-08-25
Mccook Grain Market. ,1998-08-25
Stocks Mixed: Dow Gains 32.96 Points. ,1998-08-25
Ocala Star-Banner ,1998-08-25
Rates Foreign Exchange. ,1998-08-28
Mccook Grain Market. ,1998-08-28
Oil Prices. ,1998-08-28
Kansas Oil. ,1998-08-29
Earthquake Causes Oil Slick. ,1998-08-29
Call 574-1 21 2 And Enter The 4-Digit Selection Number For ,1998-08-30
Mccook Grain Market. ,1998-08-31
Company Denies Pollution Charges. ,1998-08-31
Crude Oil Spill Killing Birds Off The San Francisco Coast By ... ,1998-10-01
Pittsburgh Post-Gazette ,1998-10-01
Oil Spill Threatens Birds. ,1998-10-01
Briefs Senate Panel Oks First Bill To Protect Internet Privacy. ,1998-10-01
California More Birds Die From Crude Oil Spill. ,1998-10-01
San Francisco. Oil Spill Kills Birds Off Pacific Coast. ,1998-10-01
Business Record-Journal Heated Competition Could Keep Oil ,1998-10-04
Oil Spills In Bloomington ,1998-10-04
Paintings By Van Gogh Draw Attention Apartment Hunting? ,1998-10-11
Up Trade Surplus Of... ,1998-10-12
"Forex Move Is Working For Petronas, Says Azizan ",1998-10-14
Oil Production Down In Russia. ,1998-10-15
Stock Options Have Spread Outward From Corner Offices In ,1998-10-15
Third Quarter Reports Nudge Dow Upward. ,1998-10-15
Commodities Money. ,1998-10-15
Caucasus Light Dims. ,1998-10-17
Pipeline Blast And Fire Kill At Least 43. ,1998-10-19
Explosions ,1998-10-19
"Colombia Rebels Blow Up Pipeline, 45 Die. ",1998-10-19
Rebels Blam Colombian Armv For Fire. ,1998-10-19
At Least 45 Killed As Hamlet Burns Following Pipeline Blast ... ,1998-10-19
Vm Oil Pipeline Explodes In Colombia. Esulting Fire Kills At ... ,1998-10-19
Hamlet Continued From Page. Al ,1998-10-19
Beaver Country Times ,1998-10-19
Pipeline Explosion Kills 45 In Colombia. ,1998-10-19
Fire After Pipeline Blast Kills 45.60 Injured: Officials. ... ,1998-10-19
"Colombian Pipeline Explosion Rains Oil, Fire On Rural ... ",1998-10-19
Chevron Reports Drop. ,1998-10-23
All Libbey Glassware. ,1998-10-23
Tame Club Members Learn How To Make Millions From Ideas. ,1998-10-23
"Tourists Don't Want To Mess With Mitch, Flee Resorts. ",1998-10-28
Getting Ahead Of Credit Card Debt. ,1998-10-28
Shell Sees Lower Crude Prices. ,1998-10-28
The Daily Gazette ,1998-10-28
Ocala Star-Banner ,1998-10-28
Hurricane Mitch. ,1998-10-28
Russia Asking Us For Food Assistance. ,1998-10-28
Hurricane Mitch Hammers Honduras. ,1998-10-28
Hurricane Creeps Toward Mexico. ,1998-10-28
Scientists Urge Development Of Alternative Energy Forms. ... ,1998-10-29
"Hurricane Mitch Roars Off Honduran Coast, 11 Dead In Region",1998-10-29
"Page 10a The Robesonian Lumberton, Ncs Friday. October 30, ",1998-10-30
"Page 10a The Robesonian, Lumberton, Ncs Friday, October 30. ",1998-10-30
Has Been Blamed For Pushing Prices Up For Both Oil And Gas ,1998-10-30
Measures ,1998-10-31
Chicago Grain Table. ,1999-02-01
House Working To Help Beleaguered Oil Industry. ,1999-02-02
Key Indicators. ,1999-02-02
Us Indian Nuclear Talks Make Progress. ,1999-02-02
Car Country. ,1999-02-02
Surplus Recorded In December. ,1999-02-06
Begins ,1999-02-06
Key Indicators. ,1999-02-06
Mccook Groin Market. ,1999-02-08
Oil Glut Sends Industry Into Depression ,1999-02-09
Toledo Blade ,1999-02-09
Gasoline Prices May Peak Next Month. ,1999-02-09
Update On Animal Rehab. ,1999-02-09
To Make You Sick. ,1999-02-10
Texas Legislature. ,1999-02-10
Mccook Groin Market. ,1999-02-11
Gasoline: Relatively High Prices Anger Palouse Drivers. ,1999-02-11
Idents Bucks. ,1999-02-11
Mccook Grain Market. ,1999-02-12
Shell Faces Toughest Challenge In Its History. ,1999-02-12
Derail ,1999-02-12
Key Indicators. ,1999-02-12
Nation ,1999-02-16
McCook Daily Gazette ,1999-02-16
"Blue Chips Rise On Lower Interest Rates, But Nasdaq Falls ... ",1999-02-17
Key Indicatohb. ,1999-02-17
The Mount Airy News ,1999-02-17
Auto Affordability Best In 18 Years. ,1999-02-17
"Commodities Prices Fall To Nearly 24-Year Low, Market Index ",1999-02-17
Independent Oil Producers Seek Relief At Capitol. ,1999-02-17
Business Briefing. ,1999-02-17
Business ,1999-02-21
"The Extraordinary Petrochemical Complex At Kertih, ... ",1999-02-21
No Changes Seen In Interest. ,1999-02-22
Sun Journal ,1999-02-22
Asia's Woes Don't Spoil Us. Profits ,1999-02-23
"State And Local. The Daily Union Junction City, Kansas. ... ",1999-02-23
Daily News ,1999-02-24
Stocks Slip 8.26 Points. ,1999-02-24
"Explosion At California Refinery Kills One, Hurts Four. ",1999-02-24
"One Dead, Four Hurt In Blast. ",1999-02-24
Key Indicators. ,1999-02-24
"3 Killed, 2 Hurt Boxer In California Refinery Blast. ",1999-02-24
Oil Tax-Break Bill Delayed. ,1999-02-24
Oil Tax-Break Bill Delayed. ,1999-02-25
California ,1999-02-25
Law: Coastal Waters Around 18 Islands Found To Be Polluted. ,1999-02-25
Mccook Groin Market. ,1999-02-25
Sc Second Only To Georgia For Cheapest Gas. ,1999-02-26
Sc Gasoline Prices Second Lowest In Nation ,1999-02-26
Gasoline Prices Lowest In Nearly 20 Years; Steady Price ... ,1999-02-27
Key Indicators. ,1999-02-27
Vv Cilia Arranges Loans Roi Several Industrial Projects. ,1999-02-27
Asia: Export Decline Is Reflection Of Region's Economic Trouble,1999-02-28
World Iraq: Us. Hit Pipeline Installations Again ,1999-03-02
