title,date
Thornburg Seeks Laws To Battle Petroleum Price Gouging. ,1991-03-14
Oil Spill Collected. ,1991-03-05
Lodi News-Sentinel ,1991-03-30
Commodities ,1991-03-13
Research Questions Weight Gain Issue. ,1991-03-15
Tanker Anchor Causes Oil Spill. ,1991-03-18
California Refinery Source Of Spill. ,1991-03-18
Us Now Must Turn Its Attention To The Economy. ,1991-03-03
Commodity Market To Begin Trading Sour Crude Oil. ,1991-06-07
Commodity Market To Begin Trading Sour Crude Oil. ,1991-06-07
"2e Friday, June 1991. Market's New Oil: Sour Crude. ",1991-06-07
Shell To Use 29.2m Barrels Of Local Crude Oil Annually. ,1991-06-07
Iraqi On Minister Calls Us. War Compensation Demand ... ,1991-06-06
The Daily Gazette ,1991-06-13
Where Does Oil Come From? ,1991-06-25
Where Does Oil Come From? ,1991-06-25
Iranian Oil Considered No Factor ,1991-06-13
Iraq: Us. Oil-Revenue Stance Unfair. ,1991-06-06
"Oil Industry Pro. Competition, Low Natural Gas Prices Blamed ",1991-06-26
"Oil Industry Pro. Competition, Low Natural Gas Prices Blamed ",1991-06-26
Peace In The Gulf Brings Weaker Oil Profits. ,1991-06-26
The Indian Express ,1991-06-11
200 Million Tonnes Of Crude Oil Pass Through On Way To Japan,1991-06-16
Scrubbing With Solvents. ,1991-06-19
Gao: No Manipulation Of Oil Market During War. ,1991-06-01
Sour Crude Oil Due On Menu. ,1991-06-07
Gulf Tensions Send Oil Up. ,1991-06-13
Gulf Tensions Send Oil Up. ,1991-06-13
Gasoline Prices Continue Rising Despite Drop In Wholesale Costs,1991-06-11
"Ueaiers Pump Up Price Of Gasoline. Many Buy For Less, But ",1991-06-10
Oil Traders Cleared Of War Swings. ,1991-06-02
Workers Cleaning Brazos After Crude-Pipeline Spill. ,1991-06-09
Natural Gas Firms See No End To Price Plunge. ,1991-06-26
The Insidef. ,1991-06-01
Air-Water Nollution From Oil Fires Continues To Plague Gulf. ,1991-06-09
Pipeline Plan Permit May Be Sought. ,1991-06-01
In Washington By Robert Waters. By Robert Walters Slick Oil. ,1991-06-23
Crude And Heating Oil Futures Rise; Gas Prices Dip. ,1991-06-29
Analysis ,1991-06-22
Dumping By Tankers Investigated. Wastes From Oil Companies ,1991-06-22
Oil Prices Change Little. ,1991-06-03
Oil Futures Take Tumble. ,1991-06-14
Oil Rallies In Short Session ,1991-06-12
Oil Prices Change Little. ,1991-06-03
Oil Futures Take Tumble. ,1991-06-14
Petroleum ,1991-06-25
State Winston Sealed For Freshness. ,1991-06-26
Opec To Hold Oil Production Steady. ,1991-06-04
Texas Pipeline Spills Crude Oil Into River. ,1991-06-09
Big Oil Expecting To Dip. Energy: Sluggish Demand For ... ,1991-06-26
Nation ,1991-06-13
Some Wholesale Gasoline Prices Have Gone Down By As Much As ,1991-06-11
Shipping Companies Recover. ,1991-06-17
Teheran In Deal With French Oil Company. ,1991-06-05
Waste Dumping At Valdez Investigated. ,1991-06-22
The Day ,1991-06-02
Oil Futures Mixed; Gas Up. ,1991-06-27
Persian Gulf. Iraq Raps Amount For War Reparations. ,1991-06-06
"Sour Crude, Sweet Deal? ",1991-06-07
New Stock Index Will Follow Small And Medium Companies. ,1991-06-06
Oil Prices End Week Lower. ,1991-06-08
Oil Tanker Runs Aground. ,1991-06-25
Pipeline Explosions Prompt Congressional Proposal. By Barry ,1991-06-01
Gasoline Futures Hit Postwar Low. ,1991-06-06
The Victoria Advocate ,1991-06-27
Ocala Star-Banner ,1991-06-12
The Indian Express ,1991-06-16
Crude Oil Price. ,1991-06-08
Crude Oil Price. ,1991-06-27
Crude Oil Price. ,1991-06-20
Crude Oil Price. ,1991-06-04
Crude Oil Price. ,1991-06-05
Crude Oil Price. ,1991-06-28
"Grain, Soybean Prices Mixed. ",1991-06-27
The Spokesman-Review ,1991-06-01
Platinum Not The Biggest Loser On Metal Markets. Commodities ,1991-06-06
Marbled Murrelet Nest Found In Prince William Sound Tree. ,1991-06-22
Oil Prices. ,1991-06-01
Steady Growth Rate To Remain ,1991-06-10
"Oil Tanker Runs Aground, Gets Free Without Damage. ",1991-06-25
"Oil Tanker Runs Aground, Frees Self Near Port Angeles. ",1991-06-25
Oil Pan Futures Tumble. ,1991-06-20
Gulf-War Chronology. ,1991-06-25
"Metals, Oil. ",1991-06-06
"Oil Tanker Runs Aground, Gets Free Without Damage. ",1991-06-25
Lewiston Morning Tribune ,1991-06-05
"Precious Metals, Oil. ",1991-06-11
Spokane Chronicle ,1991-06-27
13 Parent Gets Filing Extension ,1991-06-11
Oil Prices Drop Below $20. ,1991-06-15
Wheat Futures. ,1991-06-04
Oil Prices Slide Lower. ,1991-06-08
The Argus-Press ,1991-06-12
American Missionary Slain In Philipines. ,1991-06-13
World Economy Called Stagnant. ,1991-07-01
Eugene Register-Guard ,1991-06-24
Oil Falls In Light Trading. ,1991-06-11
Ellensburg Daily Record ,1991-06-08
Country Value. ,1991-06-22
Us Says Reparation Figure Is Too Low. ,1991-06-04
Iraq ,1991-06-24
The Daily Reporter ,1991-06-07
Fuel Projects Pump Funds From Council. ,1991-06-14
Letters Welcome. ,1991-06-22
Lewiston Morning Tribune ,1991-06-22
Oil Spill Clean Up May End Early. ,1991-06-13
Latin Arms Industry Lost A Major Customer. Financial ... ,1991-06-15
Commodities ,1991-06-01
Cash Grain ,1991-06-04
"Oil Prices Fall, Gas Prices Don't. ",1991-06-15
Petroleum ,1991-06-20
Petroleum ,1991-06-19
Petroleum ,1991-06-21
The Spokesman-Review ,1991-06-12
Teamsters Blast Federally-Imposed. ,1991-06-25
Crude Oil Price. ,1991-06-22
Crude Oil. ,1991-06-07
O. Draws Attention ,1991-06-24
Crude Oil To Remain As Nation Top Earner. ,1991-08-31
New Straits Times ,1991-08-30
Praise For Local Esso Employees. By Pang Hin Yue. ,1991-08-14
Oil Firms Settle 75 Price Suit. ,1991-08-17
Technological Advances Spur On The Economy. ,1991-08-23
Soviet Coup Triggers Big Spurt In Oil Prices. Pitu New York ... ,1991-08-19
Turmoil Moves Oil Higher. ,1991-08-31
State Agency To Study Puget Sound Oil Pipeline. ,1991-08-26
State Agency To Study Puget Sound Oil Pipeline. ,1991-08-27
State Agency To Conduct Study Of Puget Sound Oil Pipeline. ,1991-08-27
Warning ,1991-08-26
"Warning Chemicals Known To The State To Cause Cancer, Birth ",1991-08-26
Denied Fair Share'. ,1991-08-16
Oil Futures Head Lower. ,1991-08-29
Ghafar: Burning Oil Fields Benefit No One. ,1991-08-28
Soviet Coup Triggers. ,1991-08-20
Unrest Will Hit Oil Prices... Oil Price Change. ,1991-08-21
Oil Drops. ,1991-08-22
Settlement Reached In Oil Suit. ,1991-08-17
Making Palm Oil A Winner New Straits Limes. ,1991-08-10
The Indian Express ,1991-08-08
New Straits Times ,1991-08-17
Oil Rallies Over Turmoil. ,1991-08-30
Oil Floats Down To . ,1991-08-02
Pipeline Rupture Spews Crude Oil. ,1991-08-31
Oil Prices Keep Going Up. ,1991-08-27
Wall Street. ,1991-08-22
California Oil Companies Settle Price-Fixing Suit. Only ... ,1991-08-16
"Grain, Soybean Prices Slip. ",1991-08-28
"Persian Gulf Marine Life Hurt For Decades, Greenpeace Says. ",1991-08-08
Oil Prices Soar Higher . ,1991-08-03
Oil Prices Take Tumble. ,1991-08-17
Expert Points To Oil-Theft Problems. ,1991-08-09
Price-Fixing Case Settled For $220 Million ,1991-08-17
Kuwait Oil Fires Cut Output Drastically. ,1991-08-16
Cracked Pipeline Pours Crude Oil Into Haifa Bay. ,1991-08-16
"Dollar Dips, Shares Surge In Europe. ",1991-08-22
Failed Coup Topples Oil. ,1991-08-22
Natural Gas Set To Change Local. Energy Scene. ,1991-08-16
"Rlll The.. Bulletin Ve Nor Changes Oil Balance. Audi Arabia, ... ",1991-08-04
Sun Journal ,1991-08-02
Settle Price-Fixing Suit. Of ,1991-08-17
Lessons ,1991-08-30
Petroleum ,1991-08-14
"Moneylit, After. By Brendan Failed Coup. Quite A Range. Met ",1991-08-22
The Tuscaloosa News ,1991-08-03
Commodity Roundup. ,1991-08-17
Platinum Futures Price Increase. ,1991-08-18
Platinum Futures Post Gain My. Bydaviddishneau Ai Business ,1991-08-17
Soybean Futures Soar. ,1991-08-02
Feature.. Palm Oil Man Sees Beyond The Obvious. ,1991-08-07
Oil Well Fires. ,1991-08-02
Commodities ,1991-08-29
Settlement Is Signed In Oil-Price Lawsuit. ,1991-08-18
220 Million Settlement In Oil Field Conspiracy. ,1991-08-17
Oil Firms Settle In... ,1991-08-18
Oil Price-Fixing Suit Settled For $220 Million ,1991-08-17
220 Million Settlement Reached In 1975 Oil Price-Fixing Lawsuit,1991-08-17
Continued From Page 1a. ,1991-08-21
Is There Any Hope For Our Mission? ,1991-08-21
Reading Eagle ,1991-08-02
Natur ,1991-08-04
War Threatens Environment. Conflict In Gulf A World Disaster ,1991-08-13
Shipyards Wait For Double-Hulls. ,1991-08-15
Freestyle Lo Women's Fitness. ,1991-08-05
220 Million Settlement Reached. ,1991-08-17
One Year. After Kuwait: ,1991-08-27
Crude Oil Price. ,1991-08-02
Commodity Roundup. ,1991-08-02
Workers Flee Pipe Rupture. ,1991-08-31
Commodity Roundup. ,1991-08-02
The Week. ,1991-08-12
The Indian Express ,1991-08-02
"Alaska Oil Pipeline Suffers From Lack Of Oversight, Gao ... ",1991-08-05
Markets In Mayhem. Panicky Investors React To Coup In Ussr,1991-08-16
Toledo Blade ,1991-08-03
Oil Prices Show Pain ,1991-08-24
Sales.. Early Trading Response 1 Gorbachev Coup Frantic. ,1991-08-19
"Il Environment, Scientists Say. ",1991-08-13
"Tankers Dump Waste, Alaska Report Says. ",1991-08-30
A Major Supplier. ,1991-08-20
The Ledger. Copper Gains As Demand Up. ,1991-08-28
Crude Oil Price. ,1991-08-07
Crude Oil Price. ,1991-08-29
Ocala Star-Banner ,1991-08-28
Crude Oil Price. ,1991-08-31
Crude Oil Price. ,1991-08-14
Crude Oil Price. ,1991-08-16
Crude Oil Price. ,1991-08-15
Crude Oil Price. ,1991-08-27
Crude Oil Price. ,1991-08-08
Crude Oil Price. ,1991-08-24
Grain Futures. ,1991-08-14
News Of Coup In Soviet Union Has European Markets Reeling,1991-08-19
Why Price Hike? ,1991-08-14
Dow Jones Average Drops 69.9s. ,1991-08-20
Oil Firms Settle $220 Million Suit. ,1991-08-17
Oil Prices Quietly Advance. ,1991-08-06
"One Year Ago Today, Iraq Invaded Kuwait. It Was The First ... ",1991-08-02
New Castle Hospital Linked To St. Francis ,1991-08-17
Gorbachev's Fall Sends Shock Waves Through Markets. ,1991-08-19
Rebels Bomb Colombia's Main Oil Pipeline. ,1991-08-23
Unleaded Gasoline Rises. ,1991-08-13
Commodities ,1991-08-06
Grain Futures. Skyrocket ,1991-08-22
Financial.. Fter Soviet Coup. ,1991-08-20
Booming Gas Futures Lift Oil Market. ,1991-08-09
"Precious Metals, Oil. ",1991-08-07
Markets ,1991-08-20
"Rain Falls And So Do Corn, Soybean Prices. ",1991-08-06
Ventura Firm Seeks To Build Oil Pipeline. ,1991-10-11
"While Crude Prises Rise, Gas Prices Continue To Fall . ",1991-10-18
Canadian Oil. Pipeline Closure Boosts. Band's Traffic Tanker ,1991-10-09
Oil Prices Reach 8-Month High While Pump Prices Keep Falling,1991-10-17
Gas At Pumps Could Follow Oil Futures Up .Analysts Predict ... ,1991-10-17
T. X. See The Colors If. Come To Richmond Mitt.... ,1991-10-07
Oil Futures Peak Near. ,1991-10-18
On Alert For Oil Spills. ,1991-10-19
Reason Chevron Shut Down Crude Unit. ,1991-10-20
"The Victoria Advocate, Saturday, October 19. 1! .Oil Prices ... ",1991-10-19
Recycling Dont Dump Used Oil Into Drains. ,1991-10-22
Oil Prices Little Changed . ,1991-10-22
"Oil Rises, But Gas Prices Down. ",1991-10-16
Crude Oil Prices Spurt. ,1991-10-15
Oil Futures Climb Again ,1991-10-02
Oil Futures Lose Ground. ,1991-10-26
Oil ,1991-10-17
Spokane Chronicle ,1991-10-31
The Spokesman-Review ,1991-10-31
Tire Industry Safety Council Stresses Conserving Crude Oil . ,1991-10-12
"Waste Not, Want Not. ",1991-10-21
Oil Prices Manage Rally . ,1991-10-09
Black Cloud Over Kuwait Environmental .Recovery Process Will ,1991-10-29
The Telegraph-Herald ,1991-10-14
Tire Recycling Machine Strikes Black Gold Consumer Corner. ,1991-10-12
Exxon Agrees To $1 Billion Settlement. Qpayment Stems From ,1991-10-09
Oil Prices Take Plunge . ,1991-10-24
Wheat Futures Soaked. ,1991-10-29
"Superior Homes Of Virginia, Inc? Open 7 Days Route 1,... ",1991-10-19
Oil Prices Decline Halted. ,1991-10-29
"Oil, Petro Products Rally . ",1991-10-04
Sanctions Likely To Starve Haiti Of Fuel Within Weeks. ,1991-10-11
The Associated Press. ,1991-10-15
Oil Futures Close Mixed. ,1991-10-30
Oil Futures Head Higher. ,1991-10-03
Crude Oil Glut Feared. ,1991-10-22
"Usx Earnings Plunge; Steel, Oil Units Hammered. ",1991-10-29
Commodities ,1991-10-01
Commodities ,1991-10-10
Oil Prices Keep Rising. ,1991-10-16
Ventura Firm Seeks To Build Oil Pipeline. ,1991-10-11
"While Crude Prises Rise, Gas Prices Continue To Fall . ",1991-10-18
Canadian Oil. Pipeline Closure Boosts. Band's Traffic Tanker ,1991-10-09
Oil Prices Reach 8-Month High While Pump Prices Keep Falling,1991-10-17
Gas At Pumps Could Follow Oil Futures Up .Analysts Predict ... ,1991-10-17
T. X. See The Colors If. Come To Richmond Mitt.... ,1991-10-07
Oil Futures Peak Near. ,1991-10-18
On Alert For Oil Spills. ,1991-10-19
Reason Chevron Shut Down Crude Unit. ,1991-10-20
"The Victoria Advocate, Saturday, October 19. 1! .Oil Prices ... ",1991-10-19
Recycling Dont Dump Used Oil Into Drains. ,1991-10-22
Oil Prices Little Changed . ,1991-10-22
"Oil Rises, But Gas Prices Down. ",1991-10-16
Crude Oil Prices Spurt. ,1991-10-15
Oil Futures Climb Again ,1991-10-02
Oil Futures Lose Ground. ,1991-10-26
Oil ,1991-10-17
Spokane Chronicle ,1991-10-31
The Spokesman-Review ,1991-10-31
Tire Industry Safety Council Stresses Conserving Crude Oil . ,1991-10-12
"Waste Not, Want Not. ",1991-10-21
Oil Prices Manage Rally . ,1991-10-09
Black Cloud Over Kuwait Environmental .Recovery Process Will ,1991-10-29
The Telegraph-Herald ,1991-10-14
Tire Recycling Machine Strikes Black Gold Consumer Corner. ,1991-10-12
Exxon Agrees To $1 Billion Settlement. Qpayment Stems From ,1991-10-09
Oil Prices Take Plunge . ,1991-10-24
Wheat Futures Soaked. ,1991-10-29
"Superior Homes Of Virginia, Inc? Open 7 Days Route 1,... ",1991-10-19
Oil Prices Decline Halted. ,1991-10-29
"Oil, Petro Products Rally . ",1991-10-04
Sanctions Likely To Starve Haiti Of Fuel Within Weeks. ,1991-10-11
The Associated Press. ,1991-10-15
Oil Futures Close Mixed. ,1991-10-30
Oil Futures Head Higher. ,1991-10-03
Crude Oil Glut Feared. ,1991-10-22
"Usx Earnings Plunge; Steel, Oil Units Hammered. ",1991-10-29
Commodities ,1991-10-01
Commodities ,1991-10-10
Oil Prices Keep Rising. ,1991-10-16
Pge To Buy Texas Firm. ,1991-10-16
"Gold, Grain, Beans All Showing Gains. ",1991-10-05
Cash Grain ,1991-10-04
Exxon New Valdez Settlement Not Harsh Enough. ,1991-10-04
"Platinum, Gold Futures Surge Higher. ",1991-10-10
Loses Again ,1991-10-01
Gettysburg Times ,1991-10-03
Orange Juice Prices Rise. ,1991-10-03
Commodities ,1991-10-24
Fuel Oil Prices Down From 1990 .Harsh Winter May Drive Costs ,1991-10-24
Heating Oil Prices Well Below Year Ago. ,1991-10-22
"Uil, Gas Prices. ",1991-10-13
Commodity Roundup. ,1991-10-03
"1 Victoria Advocate, Minday, It. If Gushers And Dusters. ",1991-10-13
Foreign Exchange Earner. ,1991-10-01
New Straits Times ,1991-10-25
Oil Prices Surge Ahead. ,1991-10-15
Iraq Refusing To Accept Plan To Sell Oil For Food. ,1991-10-21
Proper Inflation Saves Oil. ,1991-10-30
Oil Hits Eight-Month High. ,1991-10-08
Oil And Stocks Might Mix: Both Reach New Highs. I In Imp. ... ,1991-10-20
Wheat Takes The Lead In The Market With Impressive Price Gains,1991-10-09
Reduce Their Chances Of Ever Palestine Liberation Or-Gaining ,1991-10-17
"Oil Companies Post Huge Losses. Slump: In The Third Quarter, ",1991-10-29
Stocks Post Slight Commodities. Over Economic Outlook. By ,1991-10-03
A Tale Of Two Cities Divides Baghdad. ,1991-10-17
By Paul Driscoll. ,1991-10-10
Proner Inflation Can Save Fuel. ,1991-10-31
The Pittsburgh Press ,1991-10-01
Oil Prices Are Soaring. ,1991-10-19
Oil Hits Post-War High. ,1991-10-08
New Deal Reached In Exxon Oil Spill. I The Latest Settlement ,1991-10-01
The Daily Sentinel ,1991-10-20
Record-Journal ,1991-10-20
The Deseret News ,1991-10-12
The Deseret News ,1991-10-30
Oil Spill .Exxon Settlement To Cost $1 Billion ... ,1991-10-01
"Altus Times, 20, 1991. Conflicting Signals Sent On Reports. ",1991-10-20
Slumbers Gloomy Tor Economic Recovery. In Ant Rs. Arc Still. ,1991-10-20
"The Victoria Advocate, Sunday. October No. Gushers And Dusters",1991-10-20
New $Lb Exxon Valdez Deal Reached. ,1991-10-01
Business Sending Conflicting Signals. ,1991-10-20
Oil Prices Head Higher . ,1991-10-12
Oil Prices Head Higher. ,1991-10-11
Crude Oil Price. ,1991-10-16
Crude Oil Price. ,1991-10-04
Crude Oil Price. ,1991-10-09
Crude Oil. Prig ,1991-10-15
Crude Oil Price. ,1991-10-29
Crude Oil Price. ,1991-10-03
Crude Oil Price. ,1991-10-11
Crude Oil Price. ,1991-10-18
Crude Oil Price. ,1991-10-01
"Governments, Exxon Agree On $1 Billion Spill Settlement. ",1991-10-01
N. Korean Oil Refinery Shut. ,1991-10-19
"Alaska, Exxon Reach $1b Spill Settlement. By John Enders. ",1991-10-01
"Orange Juice, Oil Futures Rebound. ",1991-10-24
1 Billion Exxon Valde? Settlement Announced. ,1991-10-01
"Precious Metals, Oil. ",1991-10-30
Profits Slashed At... ,1991-10-30
Oil Dips In Sluggish Session . ,1991-10-01
Business Sends Conflicting Signals In Reports On Earnings. ,1991-10-27
Iew Zxxon Vaiaez Settlement Reached. ,1991-10-02
Wheat Surges On News Of Offer To Soviets. ,1991-10-20
Lightning Destroys Oil Tanks. ,1991-10-31
2nd $1 Billion Exxon Settlement Announced. ,1991-10-01
Wheat Futures Surge. ,1991-10-19
Commodities ,1991-10-17
Phillips Earnings Decline. ,1991-10-23
The Victoria Advocate ,1991-10-16
Selling Wave Drops Heating Oil Prices To Level Of Summer ,1991-12-20
Opec Move To Maintain Production Means Little. ,1991-12-01
Crude Prices Fall Again ,1991-12-10
The Union Democrat ,1991-12-10
How Was Oil Formed. ,1991-12-16
Group Asks To... ,1991-12-26
The Free-Lance Star ,1991-12-16
Oil Prices May Plunge Again To Say Experts. ,1991-12-29
Crude Prices Drop To 10-Month. ,1991-12-21
Oil Futures Rise. ,1991-12-28
"Analysts: Oil Glut, Lower Prices May Be Saudi Favor To Bush. ",1991-12-19
Crude Oil Prices Hit. 8-Month Low. ,1991-12-10
Colombian Oil Field Discovery Termed A Major Find. ,1991-12-25
Commodity Roundup. ,1991-12-28
Oil Futures Lose Ground. ,1991-12-27
Oil Futures Settle Lower. ,1991-12-18
Commodities ,1991-12-28
Jil Analysts See Glut In Spring. Paul Minn Which Tracks A. Vari,1991-12-19
State Receives More Than $1 Million For 84 Oil Spill. ,1991-12-15
Energy Futures Move Up. ,1991-12-26
"Intentional Oil Spill, Fire Suggested By Industry. ",1991-12-25
Sanctions Weighed Against Libya. Ec Wants Alleged Terrorists ,1991-12-02
Coffe Drop Sharply. ,1991-12-05
Oil Prices. By Me Stages. ,1991-12-15
Life Goes On At Kuwait's Keening Fields. ,1991-12-01
Three Young Virgie. Men Booked. Innitinn Crude Oil. ,1991-12-14
Lobbyists Discuss Gas Prices. ,1991-12-17
Prices ,1991-12-17
Oil Futures Make Rebound . ,1991-12-12
Project To Upgrade Refineries. ,1991-12-05
Oil Futures Prices Rise On On Inym. ,1991-12-29
Heating Oil Orices Fall. ,1991-12-21
Oil Futures Prices Rebound. ,1991-12-13
The Tuscaloosa News ,1991-12-17
Oil Prices Remain Stable . ,1991-12-14
Oil Rallies To Nearly $20 . ,1991-12-13
Oil Futures Move Higher. ,1991-12-28
Oil Futures Up After Report. ,1991-12-28
Petronas Working On Another Gas Field. ,1991-12-08
Johnson's Ad Career As Pitchman Losing Magic. ,1991-12-28
Oil Pounded By... ,1991-12-21
Nation In Trade Talks With Us. Mexico Telling Cuba No Sale ... ,1991-12-20
Oil Futures Climb Higher. ,1991-12-24
Oil Prices Slide Downward. ,1991-12-07
Oil Industry Posts Loss. ,1991-12-31
Oil Money Gushing Out Of Us. ,1991-12-31
Oil Futures Dip Steeply . ,1991-12-06
Analysts Predict Glut Of Oil. Price Month. Cuts Are Likely. ,1991-12-19
Weak Dollar Sends Platinum To 6-Year Low. ,1991-12-27
Oil Futures Prices Tumble. ,1991-12-10
Bay's First Oil Well Pluaaed. ,1991-12-28
Bills Can Be Approved By A Voice Chull To The Floor And ... ,1991-12-20
Fire Officials Probe Explosion At International Paper Pulp Mill,1991-12-19
Said ,1991-12-21
Prudhoe's First Oil Well Capped. ,1991-12-29
Metalscommodities ,1991-12-09
Victoria Area Rig Count. ,1991-12-08
Oil Futures Plunge Lower. ,1991-12-20
Oil Down In Light Trading. ,1991-12-17
'Incidental Regulation ,1991-12-20
Gushers And Dusters. ,1991-12-22
Crews Now Clearing Desert Of Mines. ,1991-12-18
Arco Closes Its 1st Alaska Well. ,1991-12-27
Precious Metal. ,1991-12-24
Broken Pump Blamed For Oil Spill. ,1991-12-30
Toledo Blade ,1991-12-30
"Precious Metals, Oil. ",1991-12-18
Mexico Blocks Cuban Oil Deal. ,1991-12-20
Crude Oil Price. ,1991-12-14
Crude Oil Prici. ,1991-12-03
Crude Oil Price. ,1991-12-19
Crude Oil Price. ,1991-12-11
Crude Oil Price. ,1991-12-17
Crude Oil Price. ,1991-12-18
Crude Oil Price. ,1991-12-05
Crude Oil Price. ,1991-12-10
Crude Oil Price. ,1991-12-12
Crude Oil Price. ,1991-12-07
Stock Market. ,1991-12-28
Gadsden Times ,1991-12-02
Bangor Daily News ,1991-12-27
The Pittsburgh Press ,1991-12-29
Oil Futures Mostly Lower. ,1991-12-31
The Albany Sunday Herald ,1991-12-25
Crop Futures. Eniov Rallv. ,1991-12-03
Short Of $720m Revenue Target. By... ,1991-12-16
Commodities ,1991-12-20
Gas Prices Dip In Time For Holidays. ,1991-12-25
Today's Lucky $50 Cash Winner Is: ,1991-12-04
Natural Gas Futures Plunge. ,1991-12-06
Stock Market In Review. Stocks Mixed In Volatile Session ... ,1991-12-07
New Sunday Times ,1991-12-14
"Wealth, Royalty In The Persian Gulf. ",1991-12-29
"Oil, Precious Metals. ",1991-12-19
Soya Industry Cheers The Investors. ,1991-12-23
The Argus-Press ,1991-12-14
At Chevron Refinery. ,1991-12-29
"Strong Exports Boost Wheat, Soybean Prices. ",1991-12-24
"Into The Wild. Animals, Trails And Tales. ",1991-12-25
Oil Precious Metals. ,1991-12-31
Aquino Government And They Hope The Next Christinas Under A ,1991-12-24
Wheat Futures End Lower. ,1991-12-07
The Telegraph ,1991-12-13
Commodities ,1991-12-27
The Albany Sunday Herald ,1991-12-03
Commodity Roundup. ,1991-12-17
Commodity Roundup. ,1991-12-19
Chrysler Corp. Finds Its Own Gas And Oil. ,1991-12-07
Wall Street Report. Platinum Sinks To 6-Year Low. ,1991-12-27
Ensembles By Synari Cnn Headline News. Go Mouse. ,1991-12-06
Opec To Maintain Output Despite Iran's Call For Cut. Oil: ... ,1992-04-25
Gas Prices Blamed On Suppliers. ,1992-04-23
Gainers Outnumber Losers 12 To Nine During First Quarter. ,1992-04-03
Opec Agrees To Hold Oil Pumping Steady. ,1992-04-25
Opec Agrees To Pump Oil Steadily Through Spring. ,1992-04-24
Cleanup Workers Sue. ,1992-04-17
Workers Allege Sickness Following Valdez Cleanup. ,1992-04-17
Lelescripts May Receive Franchise To Supply Cable To The County,1992-04-02
Oil Prices Jump Above $20. ,1992-04-04
Opec Nations Trimmed Production Last Month. ,1992-04-04
Oil Prices Approach $21 . ,1992-04-09
Rises On Rises On Opec Cuts. ,1992-04-03
Buick Roadmaster. ,1992-04-19
Eugene Register-Guard ,1992-04-07
Iranian Demand For Oil-Pumping Cuts Rejected. ,1992-04-25
Stepping Nnam... Oil Price Hits. Oil Hit! High For For 1qq! ,1992-04-30
Living Easter Pageant. Presented By The Music And Drama ... ,1992-04-04
New Straits Times ,1992-04-13
Heating Oil Hits New High . ,1992-04-22
Europe Lifts Last S. African Sanctions. ,1992-04-07
Oil Prices Hit Yearly High. ,1992-04-07
"Opec Oil Flow, Prices Increasing. ",1992-04-04
Opec Misses Target On Oil Cuts. ,1992-04-05
"For Mortgages. Fannie, Freddie Told To Get Cash Out. ",1992-04-04
The Indian Express ,1992-04-26
Lightning Starts Oil Tank. Tip ,1992-04-16
Grain Futures. ,1992-04-16
Report Says Biggest Culprit Is Corner Gasoline Station ,1992-04-01
Chevron Earnings Decline. ,1992-04-29
Drivers Can Thank Saudis From Bottom Of Their Tanks. ,1992-04-05
Wheat Prices Take Sharp Rise Nyse Bonds. ,1992-04-24
Gaddafi Threatens Business Reprisals On Sanctions. ,1992-04-02
Oil Spills Meet Match In Tiny Glass Beads. ,1992-04-13
Short Of Goals. ,1992-04-06
Feeds And Seeds. ,1992-04-03
Sound Pip Won't Be Built. ,1992-04-16
Soybean Futures Slump. ,1992-04-25
Canada Firm Drops Plans For Oil Pipeline Across Puget Sound,1992-04-16
Economic Indicators. ,1992-04-06
Oil Futures Surge Again . ,1992-04-17
Commodities ,1992-05-01
Gas Prices. ,1992-04-06
Continental May Expand . ,1992-04-21
Oil Up In Sluggish Session ,1992-04-28
The Present 1970-1992. ,1992-04-12
Residents Happy Pipeline Scrapped. ,1992-04-17
Tanker Oil Shipment Weighed. ,1992-04-02
Decision To Scrap Oil Pipeline Hailed. ,1992-04-17
Tumble ,1992-04-08
Stock Market In Review. Dow Recovers From Deficits. ,1992-04-04
Market Lags Behind Dow's 17.67 Rise For The Week. ,1992-04-04
Wall Street Report. Dow Recovers From Deficit. ,1992-04-04
Officials Fear 13-Year Low. ,1992-04-15
About 5 In A Mixture Of Standing Water And Crude Oil And Was ,1992-04-08
Toledo Blade ,1992-04-16
Burnt! 28.1h Psnh Is Can 9 132 Conn At Sarv. 23 22 For ... ,1992-04-17
Commodities ,1992-04-16
Energy Stocks Trigger Rally. ,1992-04-07
Higher Oil Prices Boost Stock Market. ,1992-04-07
Ltv Corp. Million Offer Ins Buttling War. ,1992-04-11
Wall Street Report. Stock Prices Up In Slow Trading. ,1992-04-07
Deadly Mix. ,1992-04-23
Lifts S. Africa Oil Embargo. ,1992-04-07
S. Africa Oil Embargo Lifted. Ec Also Expected To End ... ,1992-04-03
Gettysburg Times ,1992-04-08
Lifts S. Africa Oil Embargo. ,1992-04-06
Sun Journal I. Ma Saturday. April 25. It Amoco. Agrees To ... ,1992-04-25
Speaker: Oil Spill Was No Surprise. ,1992-04-21
Europeans Will Lift Oil Embargo To Reward S. African Reforms,1992-04-06
Workers Say Cleaning Up Oil Spill Caused Illness. Suit Filed ... ,1992-04-17
Opec Nations Bracing Ations Bracing For Summit Onslaught. ... ,1992-04-24
El Nino May Bring Some Surprises To Palm Oil Mart. ,1992-04-10
"Dow Climbs, Despite Sour Economic News. ",1992-04-04
Crude Oil Prici. ,1992-04-30
Crude Oil Price. ,1992-04-16
